label,text_,char_count
0,"pretty good construction, but don't lean on it  when you're cleaning it, or step on it yourself....plastic cracks easily....brittle?  internal thermostat turns it off and on with the weather, as it's supposed to. my dog loves it.",229
0,"this ball and squeeker has outlasted all the other squeaky dog toys, including the hippo kong, kyjen platypus plush squeaky eggs.  the kyjen invicibles plush snake stuffingless dog toy is still squeaking and in pretty good shape, the pup detached some trim but couldn't figure out how to tear it up.  she shreaded her kong ballistic ring dog toy in nothing flat, sadly.",369
0,"cuts great plugs, sharp and tapered for easy insertion.  only wish it could cut deeper plugs.",93
1,"this is the last book in the series.  the characters are as important as the story.  i read the first two books, and they're the best of the series.  the story is well told and the characters are strong.  i love how the author gives us the first two books.  i love the way she creates the characters and how they relate to each other.  i love the way the",354
0,"i have teenage boys, 3 big dogs, and 2 cats.  i vacuum daily, and i'm hard on my vacuums.  this is my 3rd hoover wind tunnel variation... and i like it the best, and the suction is fantastic, but it is heavy.  heavy to carry, heavy to push.

the good:
+ fabulous suction pulls up all the pet hair you didn't want to know you had.  ""multi-cyclonic"" suction; previous model was ""dual cyclonic"".
+ 7 settings for carpet height.  the previous model (wind tunnel 2 pet plus) had 5. not sure that you need 7 but i guess some houses do.
+ retractable cord - same as the previous model but longer by 3'.  love this.
+ rinseable filter and ""one button"" cup emptying (more on this in the bad).
+ a great hose which, like on the previous model, 'clicks' to pull out/put back so you know you've got it replaced correctly -- but this hose stretches 5' more (to 15').  great for stairs and ceiling fans!
+ 3 onboard tools (+ standard telescoping wand)... i like that they stay on.
+ wider (15"") head.  this is good and bad in my opinion.  you can get big rooms done faster but it doesn't fit under some things.
+ folding handle!  great!  now fits in the closet!

the bad:
- not 'steerable' - though i didn't take off for this as it doesn't say it is
- heavy!  heavy to push and to carry,
- argh.  i still hate the cup-emptying!  i don't know how to solve this but i'm not an engineer and presumably someone at hoover is  it's true you just hold the cup over the trash and push one button but the door swings away as the dirt is falling out...meaning that the door gets covered in dirt and is awkward to clean off as it hangs, swinging and spreading gunk, over your trash.

bottom line:
great for pet houses, lots and lots of suction and conveniences... might be too heavy for an older person.",1778
1,baby's first christmas gift. says it's the only one you can't find!this is a,76
1,"this horse is awesome!  we have had it for a few months now and it's been awesome.  the horse is a lot of fun to ride around and it's great for teaching animals to fly.  it's a little pricey for what it is, but it's worth it.  i'm not a huge fan of buying a horse, but it's a great deal.we love this set.  it's a great addition to our collection!  my son loves to play with it and it is easy to assemble.  i love that it comes with two small pieces that he can attach to the sides of the bathtub.  it's great that he can use it as a bathtub toy.  the pieces are made of durable plastic.  i would recommend it for a 3 year old.  my son loves the wooden bath toy.my son loves this toy.  it is a great addition",707
1,"for the price and home use, i wouldn't recommend this product. the only downside is that it's very hard to mount. the ring itself is a bit loose and that means it won't fit in the pocket of your pants. this is a problem for most people.",236
1,"my son wore this to a wedding and it was just what he wanted! he loves it!great quality and fit. the front part is very small, but the back is very large. the shoes are great. i'm a size 10. 5 and these fit great. i love the straps and they look great. i can wear them on my feet all day long. i would recommend them. these are my favorite shoes. i have a hard time finding shoes that fit me comfortably.",404
1,love the green toy brand. i love the green toys brand. this is a great stocking stuffer.,88
0,"its bigger than i thought it would be and i love it,,, its huggable and the texture is great ,,",95
1,this item is a total waste of money.  not worth it.  i would order from another manufacturer.i had a similar model before and used the tumbler for years. it worked well and,172
0,i was able to use this with my new sager laptop.  it was literally plug-and-play.  i would recommend it to anyone,113
1,"beautiful,comfortable, light weight, stretchy and very comfortable. i also have a wide foot. if you want a nice, solid and comfortable shoe, these are great.",157
1,"my grandson (12) loves dragons, and this is the best. he is 4 months old and loves the different colors and shapes. the plastic parts are very sturdy,",150
0,"its nice, but feels very flimsy, like it can snap with to much pressure or if accidentally stepped on. still fun.",113
0,"i have one of these on a macbook pro retina mid 2012 and it has worked great for more than a year along with sabrent's 5v power supply.  i bought a second one (with power adapter) to put on a my spouse's 2017 imac 27 and it caused the mac to hard crash and need to be unplugged and then plugged back in (smc reset) to restart.  i replaced the provided usb cable with this&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/amazonbasics-usb-type-c-to-micro-b-3-1-gen2-cable-3-feet-0-9-meters-white/dp/b01ggkyjg8/ref=cm_cr_arp_d_rvw_txt?ie=utf8"">amazonbasics usb type-c to micro-b 3.1 gen2 cable - 3 feet  (0.9 meters) - white</a>&nbsp;which also removes the need for an external power supply.  in fact, if you leave the 5v supply plugged in the hub won't work with the usb c cable.  i don't know why the sabrent causes the imac to crash, i tried it on my 2012 macbook and it worked fine, but the combo of this hub with a usb c cable is a cleaner install and the usb c cable is cheaper than the external power supply and you get one less wall wart in your life.",1077
0,"beautiful!!! i purchased the silver, and i love it! excellent quality & price. i washed in the gentle cycle, and the dryer on low heat, to get the wrinkles out. worked like a charm! 5+ stars!!!",193
0,i thoroughly enjoy watching it.  i waited quite a while to get the dvd and am anxiously waiting until the good witches garden is released.,138
1,"decent, they match my wooden ones. the pieces are sturdy and the pieces fit well in the wood.",93
1,i ordered 2 of these; one for my cell phone and one for my laptop. i have one in my phone case and one in my laptop case.,121
0,"i love when ms. shara writes a book. only problem i have with her books some are less than 40pages long. most of her books are part a series, like this one. two-part so far there is third one. but it has not been released, i waiting for that one.  i love love love interracial menage paranormal stories. the plot is interesting. the characters are likeable. the heroine is white witch and heroes are 4 alpha werewolves.  yes handle your business lady. i hope third one come soon. heroine realized there is another white witch and she is endangered. i gave it 4 stars because it was short with a cliffhanger. please hurry ms. shara with part three. please please please please please please pleeeaaasssssssseeeeee released the book.",731
0,"my only complaint is that they seem to run a little large, especially the length.  for jeans that are supposed to fit below the waist, they end up being a few inches too long.",175
1,love them. said to order an xl. not sure if they fit just right or not.,71
0,love it but too small.  would love in larger size,49
1,"easy to install, they look nice and the quality is good.

the only reason i gave this a 4 stars",95
0,"my rabbit loves this. he uses it two ways, to sleep in and to set on top.",73
1,"the video under certain lighting conditions has the faintest sound of a computer speaker, but the sound is so strong that the computer speakers look like they're running out of speakers.  this is a bit of a problem in the low light environment.  this was an excellent product.  i recommend it to anyone with a computer.works great.  well made.  cheap enough to use for my kid.  i highly recommend it to anyone who needs an external hard drive for their pc.i bought this for a friend, but he does not like it.  he just likes it and loves it.  i like that it has a feature where you can turn it off on the ipad and on the keyboard.  however, it does not have the desired feature.  i will update this review if i find the feature.

update:  i found this to be a very good buy.  i have had it for a couple of days now and it is still working great.  i just wish it had a way to charge it.  i don't like it when i have to charge it.  i will update the review if i find the feature.

update 2:  i contacted the seller",1011
0,i like this dvd.  it is not extremely challenging but i have seen results using it.  i have used other crunch dvds in the past and that is what prompted me to try this one.,172
1,my parrot likes to chew on things and this one is no exception.  he loves to scratch,84
0,"first off i ordered the black set, was sent lime green. i use them at work in a shop so whatever color doesn't matter. but now that i have had them for a couple months they are absolutely awful with battery life. they die literally after 30 minutes of podcast listening. put them on a charge and supposedly after 10 minutes the light goes blue and they're charged? false. worse than a cell phone battery life. the 30.00$ plus shipping that i paid is not worth it. spend the extra money on yourself and get a better product. i will be having to do the same soon.",561
1,all cornwell's novels are great. i love the way they are written.,65
0,"quiet, works very well.  easy to install, especially if you are replacing an insinkerator.",90
1,"i know that 1"" is a little short for me. i normally wear a size 10 and ordered a size 6.5. i am a 32d, and the xl was perfect. the color was beautiful and the material was soft. the size 9 is perfect for my large calves. i love it. i have a wide chest and i can wear it on jeans or skirts. i will say that i will order a size 9 if i get a chance. it's very comfortable. i am very happy with my purchase.i have a wide foot and these boots were great!  i ordered a medium and they fit great.  the boot is very soft and the boot is comfortable.  i like that the boots are not ""top"" and i can breathe",596
0,another great dr. who adventure. i collect them and i have all of the pertwee era.  everyone one of them is good imo. this is fine adventure from the 1970 season.  the acting is great and we get lots of unit too.  the main assistant was great and the actress who played her has sadly died.  but here she is in her youth.  the story concerns a group of astronauts returning from space. well something returns and it's evil.  the dvd looks good too.  the bbc did a fine job with this one.,486
1,"2 high school friends on a trip to the prom.  the first time, the prom girl is a little too old to get a girl to get her hair cut.  she's so young and beautiful and she's a little thin on the outside but she gets to be the most beautiful girl on the planet.  i think it's the fact",280
1,"as soon as i started reading it, i knew it was a book that i would enjoy reading. i had a lot of fun with the characters and the plot. i enjoyed that it was a little more in depth in the story. i would recommend this book to others who enjoy reading a bit more of a romance. i would also be interested in reading a little more of a different plot twist. *this review is provided by the publisher in exchange for an honest review. *i received this book for free in exchange for an honest review. i was provided with a free copy of this book. this book was a pleasure to read. it is filled with information on the different types of birds and how to get them to fly. i found it very informative. this book contains the information that is used in the book.",754
0,"stiff out of box but resolved after opening 100x . it is an amazing knife , i am very pleased and will edc this for life!",121
1,"my first earthies shoe and this is the only one i've ever owned that didn't have the toe cap so i had to get a ""naked"" pair of these.",133
1,"i'd just bought a house and it was just too big for my puppy, so i bought the extra large. i had to get a larger one, but it worked out great.i have used this product for about a year now, and it works great.",208
1,yes yes yes yes such a sweet and sweet story. i will definitely read more of this author.,89
0,"i bought the x-large, as it was cheaper than the large at the time, so figured, why not?  this thing is seriously massive and heavy; too large and heavy for my chocolate lab to comfortably hold in her mouth.  she doesn't show much interest in it, but i'm not sure if it is the design/flavor, or just the massiveness of it; however, if you have a strong-chewer, you can't beat nylabones!  they are nearly indestructible.  i still have some from 2 labs ago...that's about 20+ years a few of these bones have lasted!  i have never had to throw one away because it was chewed up.  only had to replace them because others have been lost.  p.s. - if your dog has this in its mouth standing near your feet, you'd better be wearing steel-toed boots!",741
0,"my cat loves greenies period, but we were having a bit of a hairball issue.  we tried the soft chews, but she just wouldn't eat them after trying them once.  she however loves the greenies, and goes crazy when she sees the bag, i think she loves the crunch, and they are just the right size for her.  since we started no more hairball issues.",342
1,"'the book of my lives' (c.s. lewis)

by charles r. young

published in the publisher's edition.  the book is a first-person account of the life of john locke.  locke was a distinguished englishman and",200
1,"looks great in my living room. the only problem is that it's not really a vacuum, but a pair of the best vacuum bags i have ever owned. this vacuum is very powerful and it's",173
0,"bought 2 copies, one for dad & one for me.  dad also has an autographed original copy from the original printing 20 years ago.
i shared my copy with 2 guys at work, one whose dad fought on iwo jima too - they both loved the book too.",233
0,"my entire group of friends went as various sw characters. i snagged this costume quickly as to not be super cold in nyc.

i'm 36-27-38 and it was snug- no fear of hulking though it, but it was snug. i wore a skin colored bra and white tights and didn't feel naked at any point.

i did have to chop off a good chunk of the belt to have it not be at my ankles. the wig is nicer than i expected.",392
1,"like the stove but it doesn't have the stove. i will keep this for the next one.i bought this for a friend, and he is a big",123
0,"this book took me on a journey through some of my own memories. i sort of related to ria, yet i was never that carefree, only wished to be. but this story has it all. while reading corrupted i experienced flashes of memory of some of the men ive been exposed to in my life - though certainly none were as violent as brad. for those who know what it is like to feel like a caged animal, and love the feeling of triumph, this book is for you.",440
1,ran the original batteries down.  i replaced the batteries in two of the three batteries in the house.  the batteries had a plastic plastic case,144
0,i have a junior literature class and this book was good for them to read because it was high interest without being to wordy and difficult.  it was good to teach because of the underlying peer pressure with a very charismatic boy.,230
0,"i have mixed feelings about this book.  at times i loved it; other times i threw it across the room.  the information on writing reviews, listmania, and so you'd like to...guides was extremely valuable.  knowing how amazon uses this information to get more exposure for your book is worth the price of the book.

but there were a lot of questions that remained unanswered.  author connect was somewhat confusing.  i asked quite a few people to access an author's profile page and no one succeeded. amazon customers will follow the path of least resistance. if these are so well hidden that brent has to give you a web address to put in to find it, how are the readers supposed to uncover this ""useful"" information?  they won't.  i understand that isn't the brent's fault, but why should i spend my time doing something potential buyers can't find, even if it's free!

buy x get y could have been more detailed.  there is more to pairing books than selecting a title.  is it worthwhile to pair your book with a top selling title that has a one or a two-star review as a spotlight review?  what if the title you select is in the top 10 in sales, but sells for 1/2 the price of yours?  is it a good match?  i don't expect brent to do all the work, but i do feel these are valid questions that should have been addressed.

if you look at most of the 5 star reviews, you will see that they are nothing more than shameless self-promotions of books written by the reviewers.  that should tell you something.",1500
1,this is a great airsoft gun. the only problem is that it comes with a small magazine and the other two have the same plastic parts.  the plastic part is a bit difficult to get it,178
1,"my mom loved it.
along with the picture, the box is thick and sturdy, and the handle has a nice touch.",102
1,"this is the kind of thing you might want to try if you are going to be using them.

i had to replace the crank with the ring and the cover.  this is a bit of a pain in the butt to replace.  this was an excellent purchase.  i received a free sample for an honest and unbiased review.i ordered a second set of these gloves. they are great, but i wish they had an on/off switch. they are not very comfortable for me",412
1,first off amazon rocks!  i love the materials and fit of this bottle. i ordered the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz. the 32oz.,569
0,"i purchased this product (dealyard) on 12/26/2013, and received it on 1/2/2014. was packed well, and arrived in good condition. i used it for the first time on 1/7/2014 and it performed very well, i vacuumed a few bags and tried out the containers and they sealed very well. my next attempt to use was on 1/8/2014 on a couple of the gal. bags, after a couple of seconds of vacuuming the machine started making a load clicking sound and shut off as though it was done. the problem was it had not removed all the air, and when i repeated the process the same thing happened. fearing if i continued to try i would irreparably harm the machine i stopped and called the number on the warranty / registration card. i was told that they have not sold this product for over 3 years, and i would have to take it up with how sold it to me. that would be fine if they did not require that the buyer had to pay to have it shipped back to them, half the cost of the product in the first place. warning... before you buy any foodsaver product make sure you contact foodsaver and find out if they are going to warranty that particular model at the time you are buying it!!!!!",1160
0,quick read full of easily obtainable goals. by following the seven steps listed in this book you are certainly setting yourself up for success and happiness.,157
0,"works well enough for what i use it for (as a test server). i'm tempted to get something else similar, perhaps a nuc with core i5 instead, for a family member. it works really well, is quiet, and you can put it anywhere as long as it has ventilation.",250
0,"although this is promoted as a burt lancaster movie, the real star is edmund gwenn (oscar winner for the miracle of 34th street).  gwenn is delightful as the inept forger of one-dollar bills.  gwenn received an oscar nomination for best supporting actor in the little gem of a movie!",283
0,if you love the classics you have to buy this collection.  i remember watching these movies and how scared i was.  it is like turning the clock back and being that young person again.  for all of you who have not watched this movie you must see it.,248
1,"i bought these drapes before i bought the pillow cases. i did not need a pillow case, but i wanted a very comfortable pillow. i also bought the pillow cases to go with my new pillow cases. they are very good quality, they are very soft and soft. i would definitely buy these again. i have a few pillows in the house and they are very comfortable.",346
1,"if you even have a small number of pieces, you can't go wrong with this tool.great product. great price. i am using it in the shop to cover a lot of metal.i had this on hand for a couple of years. i was worried it would not work with the makita dewalt 11-volt batteries. however, it did work perfectly with the standard 11 volt batteries. the makita dewalt 12 volt batteries are a good choice for home use.i bought this for a friend who has a house, and he uses it all the time. he loves it and wants it for his shop. he has lots of tools that he will use, and this one is perfect. i would recommend it for those times when he needs a few tools and he doesn't have a lot of tools.this is a good product.  it's small and compact,",728
1,"dont buy this product because they will not last for a long time.

pros:

1.  the plastic is solid and is easy to clean.
2.  the lid is easy to open.
3.  the mesh flap is",170
1,"i purchased one of these for my daughter as a gift for her father who is a strong and strong woman. she loves it. the attachments are small, but the cover is strong and thick. it is great for packing a large container of coffee. i bought this to replace a broken one i bought a year ago. i did not want the old one to become a complete mess. i wanted a great item to replace a broken one that had a broken seal.",411
1,this is well made and looks great.  it is a great starter for a beginner to the game.  great game for the kids.  my son is 4 and he enjoys it so much that he plays with it every night.  he loves the sound effects and the music.  we have a family of,248
1,"if a person wishes to know more about the history of the cold war, read this book. it is an invaluable resource for the historian.  the author provides a solid overview of the cold war and its aftermath.  the author explains the history of the cold war and gives a lot of",271
1,"good size for budgies and small dogs, and very comfortable for them.my dog loves this",85
0,looks bad in picture but very good sidearm and very powerful. only bad thing is that it holds about 50 bbs,106
0,this is a very cute tool set. my son was so excited when he saw it; he especially loves the belt. it makes him feel just like daddy and he loves to walk around the house fixing things. i definitely recommend it for any child who likes tools!,241
0,"(update: the heater stopped working after less than two weeks. thankfully i am still inside the return date.) i can't recommend this unit at all if it isn't going to work any longer than that.)

i'm going to have to swallow my pride and re-write this review. this little heater has actually impressed me a lot. it could be better, but it is not bad at all. this heater stays cool to the touch and the coils don't get very hot seemingly but it has some pretty good output. it takes a while to bring a room up to temperature but once it's there it really holds it there. it is 25 degrees outside and the heater is keeping my living room at an even 65 all by itself. it could be better but not much. it is actually a pretty impressive little heater.",746
0,"hey! you know that chance scouted out the location of the canyon when he was haveing her plane connections delayed and rerouted.
i loved the way l. howard kept the character of chance true to form from one story to the next.
also if john is old enough to have a girlfriend he is old enough to get caught up in some machinations that needs zane and chance to rescue him and set him on the path of his two uncles'- besides zane needs to produce another daughter and chance one to put them into a hilarious competition [aided and abetted by their wives]
there are still enough up close stories to be told with mary and wolf still in the background -- and lets go back in time to michael's and josh's stories.
i, along with so many others, agree that this has been the best family series ever written - with all of the ladies well matched with the mackenzie men - this is a family that can't stand still - these are classics -
with sunny willing to put her life on the line for chance, she does a great job of breaking down his reserve and teaching him to love.  love only comes from giving.
i do love a woman who is willing to take care of her own self-preservation [grin] and dragging a man into realizing her worth.
l. howard has spoiled us with her mackenzie men -- don't stop now!
highly recommended -- definitely a keeper for any library!",1340
0,"i got these to replace a pair of grey suede boots that i loved but that have worn out.  i have slender legs and have trouble finding boots that fit my calves without making me look like i'm standing in two buckets.  these are fine tucked into skinny jeans.  the heel is a reasonable height, and they are pretty boots.  contrary to what one reviewer said, i believe the suede portion is real but the buckel trim is man-made.  the boot does say ""leather/manmade upper).  they didn't have the boot in 7.5 so i got size 7 and they fit fine.  nice boots on sale at a very reasonable price.",584
1,"moves a ton of air, has a wide area and is a nice light for the size of the light. great for emergencies.

pros:
-highly adjustable angle
-the light is very bright

cons:
-very thin and compact
-great for the price

edit: i received this product in exchange for an honest review. i received this product for my honest review. i am not happy with my review. i received this product for my honest review. i will continue to review this product. i will update this review as i receive it.

i have a few more questions about this product. i can't comment on the company, but i do have questions about this product. i can't comment on the product's performance. i do have a few other questions, but i have no answers for these.

my review is based on the information provided by a vendor.",783
1,wish they had more colors.  i wear a 10 in all black and this is the first,74
1,i used this on a small table saw with a bit of a twist to it. it has a nice smooth cut and is very bright.  the blade is a bit short and it's difficult to get it to open.  the blade is very thin and is sharp.,208
0,"this book addresses many areas of struggle when raising a boy. it describes why boys and girls require different approaches to parenting and how to address those differences. i like that every chapter is divided into different issues: a chapter on communicating with boys, talking about sex, and emotions. it even gives examples of effective disciplining techniques to use with your boys. i especially like that there is a chapter on boys and their mothers and another chapter on boys and fathers. each role model plays a different, yet important role in their son's life and this book addresses that nicely.",608
0,"i love this dvd! rodney yee dvd's from gaiam have become some of my favorite practices. you really need to know a bit about yoga (like the warrior series) before you do this practice. there are no detailed instructions, so i think it would be disappointing for a beginner.

i loved the flow of this practice. yes, the sun salutations are a bit fast, but is okay since this warms you up for the floor stretches to follow. he holds you in downward facing dog to rest, but i think the pace is perfect to warm you up quickly. it is a short workout of only 30 min., but perfect for those days when i don't have a lot of time. you will definitely get the flexibility on the floor postures after the warm up.

i use rodney's ""power yoga total body"" which i love too, but it is 1 hour. this practice is very similar, but 1/2 the time. you really can't go wrong on this one for $7 on amazon.

it is beautifully filmed in joshua tree which brings back memories for me of rock climbing in the 70's...

please see my other review on amazon of yoga and meditation dvds.",1056
1,the foldaway part its pretty small. the only reason i did not rate it 5 stars is because i thought it would be a bit smaller.,125
0,"besides being very narrow thru the middle of my foot where the laces are, everywhere else fit wonderfully.  i thought they have great arch support as well.  hoping it might loosen up some with walking but right now they are snug around my feet, and i have pretty narrow feet, they definitely are not wide in the least bit.  color is beautiful orange.  overall the tennis shoes are extremely light weight!",404
1,"i have loved this series and will continue to love these characters.  this is a must read.i read this book in the middle of the night, and it was great.  the story was well told and the characters were strong.  i would recommend this to everyone.i loved this book.  i love the book, i love the characters, i love the mystery.  i love the book!  i love it!  it was like a good soap opera.  i love the book, i love the characters, i love the mystery.  i love it!  i love it!",472
1,these are so comfy. but they are not comfortable.,49
1,"lots of desire and uncertiny, and the fact that you're a member of a small group of people is so heart-",103
0,"amazing, works great. its a little nosiy but not to bad. after prolonged use the unit does get warm, but my hands using get tired before then. i can not stress enough how much time this prep station saves me. doing all 4 steps in a second or two means i do 1k round runs instead of 200 round runs in the same time. if i ever grow two more arms i will buy a second one. would recommend to anyone.",395
1,"great system. easy to install and has the quality to boot.

the only reason i gave",82
1,bought it on kindle and it has the same feel. i will keep reading it. very good.,80
0,"i've been wearing this suit for about two and a half months swimming in a school pool for aout half an hour 2-3 days a week (rinsing thoroughly after with tap water and hand washing once a week) and the material is wearing thin, sorry to have to look for a replacement so soon, but it was a great starter suit while i decided whether i would stick with the swimming!",366
1,"i really like these socks, especially for the price.  i also love that they are warm and",88
1,we were awaiting for this one to arrive.  we've had it for a couple of weeks and it's still working.  the only negative is the plastic is a bit loose and that's a plus.  it's a little hard to balance the pieces on the board,223
0,"not since ""plata quemada"" has argentina made such an amazing movie.  soul-wrenching storytelling and amazing cinematography make this a must-see for anyone.  there's a camera angle in this movie, though perhaps helped by computer, begins high over a soccer (football) stadium, pans down over the field, beyond the goal, into the screaming crowd before focusing on one face, then follows the ""owner of the face"" down into the bowels of the stadium itself...seamlessly.  not that the amazing camera work is the best thing about it, but i remember the first time i saw the movie thinking about that as it was happening.  anyway, back to the story...it's epic.  told somewhat in flashback, it covers over 30 years in the life of a government employee whose life was altered dramatically over choices made in his youth.  i can't tell you anymore of the plot, but i can tell you that you should definitely see this movie!!  it's well worth it.",937
1,"i've purchased a bore snake (cobra) and this one fits my colt 1911 perfectly. the other two have the same design, but they're slightly different. i'm very pleased with this purchase. it's a good value for the money. i bought this for my husband for christmas and he loves it! he's been using it all season and it is a great quality product. i just wish there was a way to replace the metal bars on the bottom of the basket. the material is soft and durable. the color is black and the handle is very well made. this basket is super light and easy to carry. the basket is not too big, which makes it easier to carry around. the basket is a bit small for my daughter's size 9 and i think it will be a little easier to carry than the basket i have. i have a size 9 and it is small, but that is not a bad thing.",807
1,"these books are loosely based on an academic work, which is a lot of work for a one-to-one conversation. i liked the book, but not the first time i read it. it was hard to get into, but it was fun. this is a great series for young people.",238
0,"this is a lovely watch, and dressier than it looks in the photo due to the tiny (66) swarovski crystals set in the bezel. the band, described as ""blush pink"" is ceramic (i'm not sure most people looking at it would know that) and definitely just slightly tinted--much more flattering to pale skin, i think, than a white band. the face, including the bezel, is about the size of a quarter--a nice size for either a small or large wrist--and is a slightly deeper pink. very pretty..

one reason i love ak watches is because they have an extender and always fit. this one is slightly smaller than others i have which means that, for me, it fits better than usual when i take out the extender. for someone who finds it usually too loose with the extender out, this may be the perfect fit. likewise, if it's usually a little snug with the extender in, this might be too tight. overall, i think with the extender, they've got it right for most people.

someone said the bracelets were tight. for comparison, here's this: i need to remove the extender to get the watch to fit and the bracelets (pretty accents in the three different shades--silver, gold and rose gold) have about 1"" of space left when they're on. they're oval, not circular, and i think they would fit most people who would be wearing the watch, with or without an extender.  the bracelets also each have a removable extender (hook with your fingernail and pull it open to remove it--no tools required). if i needed more room on the watch, honestly, i'd attach one of these extenders. not a perfect match, but close enough that i don't think anyone would ever notice it. so, with three bracelets, that makes the sizing of this very versatile even for someone who normally would expect a watch like this to be much too small.

all in all, it's a very pretty watch and being so easily adjustable is also a real plus.",1874
0,"okay. i purchased 3 what i thought were different styles of arm covers, all black. well, i got 2 hi-cool and one something else. at least i can compare the two i bought. hi-cool are far superior. i wear them for at least 8 hours and my arms do not mind! i am afraid of skin cancer and i am in the sun all day, so i bought these. yes, they are bit warm, but not bad at all. they grip but not so tight you lose circulation (and i do not have skinny arms). they are so soft and comfortable. i wish i knew what the other ones were called, but i now know for a fact that hi-cool rules!

06/2015-  well, i ordered another pair and these are different. they are much thinner and seem shorter. i guess they are not all made the same. just a heads up. the new pair is very uncomfortable because it is smaller and shorter.  once you stretch it to fit, you can see through the fabric....hope it still protects me.  buyer beware. all hi-cool are not the same.",947
0,"this does work with the tablet, though you must connect it as a bluetooth device. put it into search mode by holding both the triangle and circle buttons until the mic button flashes (may need to be charged first). you do lose some functions with it this way, but the voice search and other buttons work as intended. i had to search a lot to find that info, so hopefully it helps someone else out.
bigger than i thought, about twice the size of the aluminum apple tv remotes, but it is so much more comfortable to use as well. great overall construction even if a little bit on the pricey side.",594
1,looks nice. seated nicely on my desk. not too large or too small. works great. great price.,91
0,"this is really a beautiful set of high quality knives that i anticipate lasting a long time.  the come from the factory razor sharp and over the limited time i have used them have show no signs of wear.  the set features a nice variety of knives from a small paring knife all the way up to a good size butcher's knife.  all feature excellent balance and enough weight to feel serious and comfortable without being clumsy.  moreover, the handles are nicely positioned relative to the blade, which makes chopping both easier and safer.  i will say that in particular i liked the serrated carving knife, something you don't typically see in this size set.  i happened to be cooking a roast the day the knives arrived, and the carving knife made short, clean work of it.

it would be nice if there was an option to receive a block instead of a magnet rack; i'm not opposed to the latter, but i don't happen to have a convenient place to hang it which is going to make storing these knives a small, but worthwhile challenge.  in short i would say that these are high quality knives, and for the price point, a solid investment.",1122
1,"in her third book of this series, she has created a series that is just as entertaining and full of surprises. the stories are both emotional and light-hearted. i enjoyed this book and look forward to reading more in the series. this is a good story. the characters are well developed. the story is well written and the story is very well told. the ending is satisfying and i would recommend it to anyone who enjoys a good story. i loved this book. it was very sweet, very emotional, and had a really nice ending. i was just so happy that i got to read it. i was a little confused at first, but i did like it. i'm glad i got to read it. i'm looking forward to reading more of the series. i have to say i didn't expect anything to happen in this book. i really enjoyed the story and the characters. it was good to see some of the secondary characters getting their own books. i think it was a good story for a short read. i received a free copy of this book in exchange for an honest review. a lovely story of a young woman who doesn't know where to start. she gets lost in a forest and finds herself in a small town that is haunted by ghosts and a well-known fairy tale.",1170
1,"is a cute dress, like a dressy suit, but i will wear it for a few hours.i bought this for my son, who lives in the north dakota area.  he is 5'3"" and 175lbs, which was perfect for him.  he ordered a size xl and it fit perfectly!  i did have to wash it a few times to get it to dry, but it still looks good.  he is very pleased with it.this is a great wallet for",361
0,i love paranormal books and this one made me feel so much!!! i was happy and mad and sad and then thrilled and then really overjoyed when i got the ending i wanted. i really look forward to reading more of this authors books!!!,227
1,these capris fit perfectly all the way up the shoulders. i normally wear a size 10 and ordered a size 10.5.,107
0,"i absolutely love this pillow cover and really enjoy having it on my bed. it's beautiful and unique and has a rich feel that makes me feel sophisticated. as a young mom, i love having this touch of class and indulgence in the one place in my house where i can truly put my feet up and relax.",291
1,"the first time i washed it, the pieces were just too thin. i just put a couple of other towels in the dishwasher, and they're still holding up. the only other thing i noticed is that the color is a bit darker than the picture. i'm not sure why, but it's not a problem. the second time i washed it, the pieces were just too thin. i just put a couple of other towels in the dishwasher, and they're still holding up. the only other thing i noticed is that the color is a bit darker than the picture. i'm not sure why, but it's not a problem. the third time i washed it, the pieces were just too thin. i just put a couple other towels in the dishwasher, and they're still holding up.",679
0,grisham seems to always produce a good read and makes you a part of the ride. highly enjoyable and recommend to all.,116
1,"i was skeptical about purchasing this set, as it is a little pricey for a small set, but i think it is a nice set.  the basic game is pretty simple, and the concept is fun.  the cards are a bit messy for the most part, but once you get the hang of it, it's pretty fun.  there is a lot of replayability in this set, and there is a lot of depth to it.  the cards are very easy to play, and the art is pretty good.  you can play with any of the eight different sets, and it's really easy to play.  the cards are also very well made, and the art is pretty good.  there are also a lot of different ways to play, and the rules are pretty clear.  you can also play with the different sets of cards, but i think this is really fun.  overall, a great set for any kid.great game for the kids.  my boys love it.fun game, but not very popular with kids.  the game is fun to play, but not very ""serious"".  i would not recommend this game.",925
